miclog2	drug	readingday	method	key_id
-6.05889368057251	dlm	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-1	lev	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-2	mxf	14	vz	H37RV
0	eth	14	vz	H37RV
1	emb	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
-1	ami	14	vz	H37RV
-2	pas	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-1	lev	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-1	ami	14	vz	H37RV
0	eth	14	vz	H37RV
-2	mxf	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
1	emb	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
1	kan	14	vz	H37RV
-4.05889368057251	bdq	14	vz	H37RV
-1	lzd	14	vz	H37RV
1	kan	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
0	eth	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
0	lzd	14	vz	H37RV
-1	lev	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-1	pas	14	vz	H37RV
-2	mxf	14	vz	H37RV
-1	ami	14	vz	H37RV
1	emb	14	vz	H37RV
-4.05889368057251	bdq	14	vz	H37RV
0	lzd	14	vz	H37RV
0	emb	14	vz	H37RV
-1	ami	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-2	mxf	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
0	eth	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
-2	pas	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-4.05889368057251	bdq	14	vz	H37RV
1	kan	14	vz	H37RV
-1	lev	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
0	eth	14	vz	H37RV
-2	mxf	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-1	lev	14	vz	H37RV
-1	ami	14	vz	H37RV
1	kan	14	vz	H37RV
-1	pas	14	vz	H37RV
-1	lzd	14	vz	H37RV
0	emb	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
-4.05889368057251	bdq	14	vz	H37RV
0	emb	14	vz	H37RV
1	kan	14	vz	H37RV
-1	lev	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
-4.05889368057251	bdq	14	vz	H37RV
-1	ami	14	vz	H37RV
-1	pas	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-2	mxf	14	vz	H37RV
0	lzd	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
0	eth	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-3.05889368057251	rif	14	vz	H37RV
-1	eth	14	vz	H37RV
-3.05889368057251	pas	14	vz	H37RV
-1	lev	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
1	kan	14	vz	H37RV
0	emb	14	vz	H37RV
-2	mxf	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
0	lzd	14	vz	H37RV
-1	ami	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
0	eth	14	vz	H37RV
-2	pas	14	vz	H37RV
0	lzd	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-1	ami	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
1	kan	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-1	lev	14	vz	H37RV
-2	mxf	14	vz	H37RV
-3.05889368057251	rif	14	vz	H37RV
1	emb	14	vz	H37RV
NA	lev	14	vz	H37RV
2	lzd	14	vz	H37RV
4	ami	14	vz	H37RV
1	eth	14	vz	H37RV
2	rfb	14	vz	H37RV
0	rif	14	vz	H37RV
3	mxf	14	vz	H37RV
-2	dlm	14	vz	H37RV
1	kan	14	vz	H37RV
1.67807197570801	inh	14	vz	H37RV
3	cfz	14	vz	H37RV
3	pas	14	vz	H37RV
4	emb	14	vz	H37RV
1	bdq	14	vz	H37RV
3	cfz	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
1.67807197570801	inh	14	vz	H37RV
4	lev	14	vz	H37RV
2	lzd	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-1	pas	14	vz	H37RV
1	kan	14	vz	H37RV
-2	dlm	14	vz	H37RV
4	emb	14	vz	H37RV
1	bdq	14	vz	H37RV
3	mxf	14	vz	H37RV
0	eth	14	vz	H37RV
4	ami	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
2	rfb	14	vz	H37RV
1.67807197570801	inh	14	vz	H37RV
2	pas	14	vz	H37RV
2	cfz	14	vz	H37RV
1	kan	14	vz	H37RV
3	eth	14	vz	H37RV
3	lev	14	vz	H37RV
2	lzd	14	vz	H37RV
1	bdq	14	vz	H37RV
4	ami	14	vz	H37RV
3	emb	14	vz	H37RV
3	mxf	14	vz	H37RV
3	rif	14	vz	H37RV
4	emb	14	vz	H37RV
1	bdq	14	vz	H37RV
3	mxf	14	vz	H37RV
3	lev	14	vz	H37RV
1	dlm	14	vz	H37RV
1	kan	14	vz	H37RV
1.67807197570801	inh	14	vz	H37RV
2	lzd	14	vz	H37RV
2	rfb	14	vz	H37RV
4	ami	14	vz	H37RV
1	eth	14	vz	H37RV
3	rif	14	vz	H37RV
3	cfz	14	vz	H37RV
3	pas	14	vz	H37RV
-5.32192802429199	inh	14	vz	H37RV
-2	ami	14	vz	H37RV
-2	mxf	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-3.05889368057251	pas	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
0	eth	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-1	emb	14	vz	H37RV
-2	lev	14	vz	H37RV
-1	lzd	14	vz	H37RV
1	kan	14	vz	H37RV
-1	lzd	14	vz	H37RV
-5.32192802429199	inh	14	vz	H37RV
-3.05889368057251	pas	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
1	kan	14	vz	H37RV
0	eth	14	vz	H37RV
-2	lev	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
-2	ami	14	vz	H37RV
-1	emb	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-2	mxf	14	vz	H37RV
-1	eth	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
-2	ami	14	vz	H37RV
-3.05889368057251	pas	14	vz	H37RV
-5.32192802429199	inh	14	vz	H37RV
-1	emb	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-3.05889368057251	mxf	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
0	kan	14	vz	H37RV
-2	lzd	14	vz	H37RV
-2	lev	14	vz	H37RV
-2	lev	14	vz	H37RV
0	kan	14	vz	H37RV
-3.05889368057251	pas	14	vz	H37RV
-6.05889368057251	dlm	14	vz	H37RV
-4.05889368057251	rif	14	vz	H37RV
-4.32192802429199	inh	14	vz	H37RV
0	eth	14	vz	H37RV
-2	lzd	14	vz	H37RV
-4.05889368057251	cfz	14	vz	H37RV
-4.05889368057251	rfb	14	vz	H37RV
-5.05889368057251	bdq	14	vz	H37RV
-2	ami	14	vz	H37RV
-2	mxf	14	vz	H37RV
0	emb	14	vz	H37RV
4	ami	14	vz	W8610
0	eth	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
5	kan	14	vz	W8610
-2	bdq	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-3.05889368057251	rif	14	vz	W8610
-1	mxf	14	vz	W8610
0	emb	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-1	lev	14	vz	W8610
-2	pas	14	vz	W8610
-1	lzd	14	vz	W8610
0	eth	14	vz	W8610
-1	mxf	14	vz	W8610
-2	cfz	14	vz	W8610
-2	pas	14	vz	W8610
5	kan	14	vz	W8610
-3.05889368057251	rif	14	vz	W8610
-2	bdq	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-1	lev	14	vz	W8610
4	ami	14	vz	W8610
0	emb	14	vz	W8610
-1	lzd	14	vz	W8610
-2	mxf	14	vz	W8610
4	ami	14	vz	W8610
-1	lev	14	vz	W8610
-1	lzd	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-2	cfz	14	vz	W8610
-1	pas	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
0	eth	14	vz	W8610
0	emb	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
0	lzd	14	vz	W8610
-2	rif	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
0	eth	14	vz	W8610
-1	lev	14	vz	W8610
-2	mxf	14	vz	W8610
-1	cfz	14	vz	W8610
1	emb	14	vz	W8610
5	kan	14	vz	W8610
0	pas	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
4	ami	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-2	lev	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-3.05889368057251	lzd	14	vz	W8610
4	ami	14	vz	W8610
-3.05889368057251	pas	14	vz	W8610
-4.32192802429199	inh	14	vz	W8610
0	eth	14	vz	W8610
0	emb	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	cfz	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-4.05889368057251	bdq	14	vz	W8610
4	ami	14	vz	W8610
0	eth	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
0	emb	14	vz	W8610
-2	lev	14	vz	W8610
-3.05889368057251	lzd	14	vz	W8610
-4.32192802429199	inh	14	vz	W8610
-3.05889368057251	pas	14	vz	W8610
-4.05889368057251	bdq	14	vz	W8610
-4.05889368057251	cfz	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-1	lev	14	vz	W8610
4	ami	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
0	eth	14	vz	W8610
0	pas	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	dlm	14	vz	W8610
1	emb	14	vz	W8610
-2	mxf	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
0	lzd	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
4	ami	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
0	lzd	14	vz	W8610
0	eth	14	vz	W8610
-2	mxf	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-1	lev	14	vz	W8610
1	emb	14	vz	W8610
5	kan	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-4.05889368057251	dlm	14	vz	W8610
0	pas	14	vz	W8610
0	eth	14	vz	W8610
-2	mxf	14	vz	W8610
-1	lzd	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-1	pas	14	vz	W8610
5	kan	14	vz	W8610
-1	lev	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
4	ami	14	vz	W8610
1	emb	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	bdq	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
4	ami	14	vz	W8610
-2	bdq	14	vz	W8610
0	eth	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-2	mxf	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-1	lzd	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
5	kan	14	vz	W8610
-2	pas	14	vz	W8610
1	emb	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
0	lev	14	vz	W8610
-2	bdq	14	vz	W8610
-3.05889368057251	rif	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-2	mxf	14	vz	W8610
-1	cfz	14	vz	W8610
1	emb	14	vz	W8610
0	eth	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
0	lzd	14	vz	W8610
-1	lev	14	vz	W8610
-1	pas	14	vz	W8610
4	ami	14	vz	W8610
5	kan	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
0	lzd	14	vz	W8610
-3.05889368057251	rif	14	vz	W8610
0	pas	14	vz	W8610
0	eth	14	vz	W8610
-2	bdq	14	vz	W8610
-1	lev	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	mxf	14	vz	W8610
4	ami	14	vz	W8610
-1	cfz	14	vz	W8610
1	emb	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
NA	lev	14	vz	W8610
NA	dlm	14	vz	W8610
NA	emb	14	vz	W8610
NA	bdq	14	vz	W8610
NA	kan	14	vz	W8610
NA	ami	14	vz	W8610
NA	mxf	14	vz	W8610
NA	inh	14	vz	W8610
NA	pas	14	vz	W8610
NA	eth	14	vz	W8610
NA	lzd	14	vz	W8610
NA	rfb	14	vz	W8610
NA	cfz	14	vz	W8610
NA	rif	14	vz	W8610
NA	mxf	14	vz	W8610
NA	kan	14	vz	W8610
NA	rif	14	vz	W8610
NA	lev	14	vz	W8610
NA	inh	14	vz	W8610
NA	pas	14	vz	W8610
NA	cfz	14	vz	W8610
NA	ami	14	vz	W8610
NA	rfb	14	vz	W8610
NA	bdq	14	vz	W8610
NA	lzd	14	vz	W8610
NA	eth	14	vz	W8610
NA	dlm	14	vz	W8610
NA	emb	14	vz	W8610
NA	dlm	14	vz	W8610
NA	cfz	14	vz	W8610
NA	inh	14	vz	W8610
NA	rfb	14	vz	W8610
NA	mxf	14	vz	W8610
NA	lzd	14	vz	W8610
NA	lev	14	vz	W8610
NA	ami	14	vz	W8610
NA	pas	14	vz	W8610
NA	rif	14	vz	W8610
NA	eth	14	vz	W8610
NA	emb	14	vz	W8610
NA	kan	14	vz	W8610
NA	bdq	14	vz	W8610
NA	eth	14	vz	W8610
NA	lev	14	vz	W8610
NA	rif	14	vz	W8610
NA	bdq	14	vz	W8610
NA	rfb	14	vz	W8610
NA	kan	14	vz	W8610
NA	cfz	14	vz	W8610
NA	pas	14	vz	W8610
NA	lzd	14	vz	W8610
NA	ami	14	vz	W8610
NA	dlm	14	vz	W8610
NA	emb	14	vz	W8610
NA	inh	14	vz	W8610
NA	mxf	14	vz	W8610
-1	pas	14	vz	W8610
0	eth	14	vz	W8610
1	emb	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
4	kan	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
3	ami	14	vz	W8610
0	lzd	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	bdq	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-1	lev	14	vz	W8610
-2	mxf	14	vz	W8610
1	emb	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
0	lzd	14	vz	W8610
0	pas	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-2	bdq	14	vz	W8610
5	kan	14	vz	W8610
4	ami	14	vz	W8610
0	eth	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	mxf	14	vz	W8610
-1	lev	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-1	eth	14	vz	W8610
-1	lzd	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
0	emb	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-2	mxf	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
4	ami	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
5	kan	14	vz	W8610
-1	lev	14	vz	W8610
-3.05889368057251	pas	14	vz	W8610
-2	mxf	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-1	lzd	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	pas	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
4	ami	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
0	emb	14	vz	W8610
5	kan	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-1	eth	14	vz	W8610
-1	lev	14	vz	W8610
-1	lev	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
0	eth	14	vz	W8610
-3.05889368057251	rfb	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-1	emb	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
5	kan	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
0	pas	14	vz	W8610
-2	lzd	14	vz	W8610
4	ami	14	vz	W8610
-2	cfz	14	vz	W8610
-1	lev	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
0	eth	14	vz	W8610
-3.05889368057251	rfb	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
-2	cfz	14	vz	W8610
4	ami	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
0	pas	14	vz	W8610
5	kan	14	vz	W8610
-1	emb	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-2	lzd	14	vz	W8610
4	ami	14	vz	W8610
-2	mxf	14	vz	W8610
1	eth	14	vz	W8610
-1	lev	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-2	lzd	14	vz	W8610
5	kan	14	vz	W8610
2	pas	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
0	emb	14	vz	W8610
-4.32192802429199	inh	14	vz	W8610
-3.05889368057251	rfb	14	vz	W8610
-2	mxf	14	vz	W8610
-3.32192802429199	inh	14	vz	W8610
-4.05889368057251	dlm	14	vz	W8610
0	emb	14	vz	W8610
4	ami	14	vz	W8610
-2	lzd	14	vz	W8610
-2	cfz	14	vz	W8610
-2	rfb	14	vz	W8610
5	kan	14	vz	W8610
-1	pas	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
0	lev	14	vz	W8610
-1	rif	14	vz	W8610
1	eth	14	vz	W8610
-1	lzd	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-2	mxf	14	vz	W8610
-1	lev	14	vz	W8610
0	eth	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
4	ami	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	pas	14	vz	W8610
1	emb	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
0	eth	14	vz	W8610
-3.05889368057251	cfz	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
-1	lzd	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-2	lev	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-3.05889368057251	bdq	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
4	ami	14	vz	W8610
1	emb	14	vz	W8610
-2	pas	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	lzd	14	vz	W8610
-3.05889368057251	pas	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
-1	eth	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
4	ami	14	vz	W8610
-4.05889368057251	cfz	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
5	kan	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-2	lev	14	vz	W8610
-4.05889368057251	bdq	14	vz	W8610
-1	emb	14	vz	W8610
-3.05889368057251	mxf	14	vz	W8610
-1	lev	14	vz	W8610
-6.05889368057251	dlm	14	vz	W8610
-3.05889368057251	lzd	14	vz	W8610
-5.32192802429199	inh	14	vz	W8610
-3.05889368057251	pas	14	vz	W8610
-4.05889368057251	rfb	14	vz	W8610
-4.05889368057251	rif	14	vz	W8610
0	eth	14	vz	W8610
0	emb	14	vz	W8610
4	ami	14	vz	W8610
-4.05889368057251	cfz	14	vz	W8610
5	kan	14	vz	W8610
-4.05889368057251	bdq	14	vz	W8610
-2	mxf	14	vz	W8610
0	kan	14	vz	W2566
-2	ami	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
1	mxf	14	vz	W2566
3	rif	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
2	lev	14	vz	W2566
-2	pas	14	vz	W2566
1	rfb	14	vz	W2566
-2	lzd	14	vz	W2566
0	eth	14	vz	W2566
3	emb	14	vz	W2566
-6.05889368057251	bdq	14	vz	W2566
2	rfb	14	vz	W2566
-1	ami	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
2	pas	14	vz	W2566
3	rif	14	vz	W2566
-6.05889368057251	bdq	14	vz	W2566
3	emb	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
0	eth	14	vz	W2566
1	mxf	14	vz	W2566
1	kan	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
-2	lzd	14	vz	W2566
2	lev	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	kan	14	vz	W2566
3	emb	14	vz	W2566
-3.05889368057251	pas	14	vz	W2566
-1	ami	14	vz	W2566
-2	lzd	14	vz	W2566
0	eth	14	vz	W2566
2	lev	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
1	mxf	14	vz	W2566
-6.05889368057251	bdq	14	vz	W2566
3	rif	14	vz	W2566
2	rfb	14	vz	W2566
-6.05889368057251	bdq	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
2	lev	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
-1	lzd	14	vz	W2566
3	rif	14	vz	W2566
1	mxf	14	vz	W2566
-1	ami	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
2	kan	14	vz	W2566
0	pas	14	vz	W2566
4	emb	14	vz	W2566
1	eth	14	vz	W2566
2	rfb	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
2	lev	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
4	emb	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
-2	pas	14	vz	W2566
0	rfb	14	vz	W2566
1	eth	14	vz	W2566
-2	lzd	14	vz	W2566
0	kan	14	vz	W2566
-1	ami	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
1	mxf	14	vz	W2566
3	rif	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
-1	ami	14	vz	W2566
3	rif	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
-2	pas	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
0	rfb	14	vz	W2566
1	eth	14	vz	W2566
4	emb	14	vz	W2566
-2	lzd	14	vz	W2566
1	mxf	14	vz	W2566
2	lev	14	vz	W2566
1	kan	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
1	mxf	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	eth	14	vz	W2566
4	emb	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
2	lev	14	vz	W2566
-1	ami	14	vz	W2566
3	rif	14	vz	W2566
1	kan	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
0	rfb	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
-2	pas	14	vz	W2566
-2	lzd	14	vz	W2566
-3.05889368057251	lzd	14	vz	W2566
1	eth	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
3	rif	14	vz	W2566
4	emb	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
-3.05889368057251	pas	14	vz	W2566
2	lev	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
1	kan	14	vz	W2566
-1	ami	14	vz	W2566
0	rfb	14	vz	W2566
1	mxf	14	vz	W2566
2	lev	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
-1	ami	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
1	kan	14	vz	W2566
2	mxf	14	vz	W2566
3	rif	14	vz	W2566
2	rfb	14	vz	W2566
-1	lzd	14	vz	W2566
-1	pas	14	vz	W2566
4	emb	14	vz	W2566
2	eth	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	eth	14	vz	W2566
1	rfb	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
-2	lzd	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	mxf	14	vz	W2566
2	lev	14	vz	W2566
1	kan	14	vz	W2566
3	rif	14	vz	W2566
-1	pas	14	vz	W2566
3	emb	14	vz	W2566
-1	ami	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
4	emb	14	vz	W2566
2	lev	14	vz	W2566
-1	ami	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
-1	lzd	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
2	rfb	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	mxf	14	vz	W2566
0	pas	14	vz	W2566
1	eth	14	vz	W2566
1	kan	14	vz	W2566
3	rif	14	vz	W2566
1	eth	14	vz	W2566
3	rif	14	vz	W2566
1	rfb	14	vz	W2566
1	mxf	14	vz	W2566
1	kan	14	vz	W2566
-1	lzd	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
-1	ami	14	vz	W2566
-1	pas	14	vz	W2566
2	lev	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
2	emb	14	vz	W2566
1.67807197570801	inh	14	vz	W2566
0.678071916103363	inh	14	vz	W2566
-6.05889368057251	dlm	14	vz	W2566
-4.05889368057251	cfz	14	vz	W2566
1	kan	14	vz	W2566
-1	pas	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
2	lev	14	vz	W2566
3	emb	14	vz	W2566
1	mxf	14	vz	W2566
0	eth	14	vz	W2566
2	rif	14	vz	W2566
0	rfb	14	vz	W2566
-2	lzd	14	vz	W2566
-1	ami	14	vz	W2566
-5.05889368057251	bdq	14	vz	W2566
1	kan	14	vz	W2566
-1	lzd	14	vz	W2566
1	mxf	14	vz	W2566
2	lev	14	vz	W2566
0	rfb	14	vz	W2566
0	eth	14	vz	W2566
3	rif	14	vz	W2566
